Country,State,City,Organization,lastupdate,Avg,Max,Min,Pollutant_Name,Predominant_Parameter,AQI_Value
India,Maharashtra,Mumbai,"Khindipada-Bhandup West, Mumbai - IITM",14-09-2021 10:00,9,18,2,NO2,CO,62
India,Maharashtra,Mumbai,"Khindipada-Bhandup West, Mumbai - IITM",14-09-2021 10:00,2,3,2,NH3,CO,62
India,Maharashtra,Mumbai,"Khindipada-Bhandup West, Mumbai - IITM",14-09-2021 10:00,4,7,1,SO2,CO,62
India,Maharashtra,Mumbai,"Khindipada-Bhandup West, Mumbai - IITM",14-09-2021 10:00,62,78,58,CO,CO,62
India,Maharashtra,Mumbai,"Khindipada-Bhandup West, Mumbai - IITM",14-09-2021 10:00,15,68,13,OZONE,CO,62
India,Maharashtra,Mumbai,"Kurla, Mumbai - MPCB",14-09-2021 10:00,35,57,17,PM2.5,,
India,Maharashtra,Mumbai,"Kurla, Mumbai - MPCB",14-09-2021 10:00,NA,NA,NA,PM10,,
India,Maharashtra,Mumbai,"Kurla, Mumbai - MPCB",14-09-2021 10:00,31,67,16,NO2,,
India,Maharashtra,Mumbai,"Kurla, Mumbai - MPCB",14-09-2021 10:00,NA,NA,NA,NH3,,
India,Maharashtra,Mumbai,"Kurla, Mumbai - MPCB",14-09-2021 10:00,NA,NA,NA,SO2,,
India,Maharashtra,Mumbai,"Mazgaon, Mumbai - IITM",14-09-2021 10:00,86,258,20,PM2.5,PM2.5,86
India,Maharashtra,Mumbai,"Mazgaon, Mumbai - IITM",14-09-2021 10:00,60,132,16,PM10,PM2.5,86
India,Maharashtra,Mumbai,"Mazgaon, Mumbai - IITM",14-09-2021 10:00,3,10,1,NO2,PM2.5,86
India,Maharashtra,Mumbai,"Mazgaon, Mumbai - IITM",14-09-2021 10:00,1,2,1,NH3,PM2.5,86
India,Maharashtra,Mumbai,"Mazgaon, Mumbai - IITM",14-09-2021 10:00,5,11,1,SO2,PM2.5,86
India,Maharashtra,Mumbai,"Mazgaon, Mumbai - IITM",14-09-2021 10:00,1,10,1,CO,PM2.5,86
India,Maharashtra,Mumbai,"Mazgaon, Mumbai - IITM",14-09-2021 10:00,8,31,6,OZONE,PM2.5,86
India,Maharashtra,Mumbai,"Mulund West, Mumbai - MPCB",14-09-2021 10:00,30,41,14,PM2.5,PM10,58
India,Maharashtra,Mumbai,"Mulund West, Mumbai - MPCB",14-09-2021 10:00,58,97,19,PM10,PM10,58
India,Maharashtra,Mumbai,"Mulund West, Mumbai - MPCB",14-09-2021 10:00,44,49,38,NO2,PM10,58
India,Maharashtra,Mumbai,"Mulund West, Mumbai - MPCB",14-09-2021 10:00,4,5,3,NH3,PM10,58
India,Maharashtra,Mumbai,"Mulund West, Mumbai - MPCB",14-09-2021 10:00,16,19,14,SO2,PM10,58
India,Maharashtra,Mumbai,"Mulund West, Mumbai - MPCB",14-09-2021 10:00,18,50,10,CO,PM10,58
India,Maharashtra,Mumbai,"Mulund West, Mumbai - MPCB",14-09-2021 10:00,25,31,22,OZONE,PM10,58
India,Maharashtra,Mumbai,"Powai, Mumbai - MPCB",14-09-2021 10:00,30,43,14,PM2.5,PM10,59
India,Maharashtra,Mumbai,"Powai, Mumbai - MPCB",14-09-2021 10:00,59,91,18,PM10,PM10,59
India,Maharashtra,Mumbai,"Powai, Mumbai - MPCB",14-09-2021 10:00,9,14,5,NO2,PM10,59
India,Maharashtra,Mumbai,"Powai, Mumbai - MPCB",14-09-2021 10:00,NA,NA,NA,NH3,PM10,59
India,Maharashtra,Mumbai,"Powai, Mumbai - MPCB",14-09-2021 10:00,6,6,4,SO2,PM10,59
India,Maharashtra,Mumbai,"Powai, Mumbai - MPCB",14-09-2021 10:00,35,42,33,CO,PM10,59
India,Maharashtra,Mumbai,"Powai, Mumbai - MPCB",14-09-2021 10:00,17,31,14,OZONE,PM10,59
India,Maharashtra,Mumbai,"Siddharth Nagar-Worli, Mumbai - IITM",14-09-2021 10:00,33,51,15,PM2.5,CO,52
India,Maharashtra,Mumbai,"Siddharth Nagar-Worli, Mumbai - IITM",14-09-2021 10:00,31,48,13,PM10,CO,52
India,Maharashtra,Mumbai,"Siddharth Nagar-Worli, Mumbai - IITM",14-09-2021 10:00,17,17,16,NO2,CO,52
India,Maharashtra,Mumbai,"Siddharth Nagar-Worli, Mumbai - IITM",14-09-2021 10:00,52,54,45,CO,CO,52
India,Maharashtra,Mumbai,"Siddharth Nagar-Worli, Mumbai - IITM",14-09-2021 10:00,41,89,23,OZONE,CO,52
India,Maharashtra,Mumbai,"Sion, Mumbai - MPCB",14-09-2021 10:00,26,39,14,PM2.5,PM2.5,26
India,Maharashtra,Mumbai,"Sion, Mumbai - MPCB",14-09-2021 10:00,NA,NA,NA,PM10,PM2.5,26
India,Maharashtra,Mumbai,"Sion, Mumbai - MPCB",14-09-2021 10:00,24,40,11,NO2,PM2.5,26
India,Maharashtra,Mumbai,"Sion, Mumbai - MPCB",14-09-2021 10:00,4,4,3,NH3,PM2.5,26
India,Maharashtra,Mumbai,"Sion, Mumbai - MPCB",14-09-2021 10:00,15,17,13,SO2,PM2.5,26
India,Maharashtra,Mumbai,"Sion, Mumbai - MPCB",14-09-2021 10:00,16,24,15,CO,PM2.5,26
India,Maharashtra,Mumbai,"Sion, Mumbai - MPCB",14-09-2021 10:00,16,30,14,OZONE,PM2.5,26
India,Maharashtra,Mumbai,"Vasai West, Mumbai - MPCB",14-09-2021 10:00,NA,NA,NA,PM2.5,,
India,Maharashtra,Mumbai,"Vasai West, Mumbai - MPCB",14-09-2021 10:00,15,20,9,NO2,,
India,Maharashtra,Mumbai,"Vasai West, Mumbai - MPCB",14-09-2021 10:00,2,4,1,NH3,,
India,Maharashtra,Mumbai,"Vasai West, Mumbai - MPCB",14-09-2021 10:00,25,27,24,SO2,,
India,Maharashtra,Mumbai,"Vasai West, Mumbai - MPCB",14-09-2021 10:00,30,38,28,CO,,
India,Maharashtra,Mumbai,"Vile Parle West, Mumbai - MPCB",14-09-2021 10:00,NA,NA,NA,PM2.5,,
India,Maharashtra,Mumbai,"Vile Parle West, Mumbai - MPCB",14-09-2021 10:00,NA,NA,NA,PM10,,
India,Maharashtra,Mumbai,"Vile Parle West, Mumbai - MPCB",14-09-2021 10:00,NA,NA,NA,SO2,,
India,Maharashtra,Mumbai,"Vile Parle West, Mumbai - MPCB",14-09-2021 10:00,22,23,22,CO,,
India,Maharashtra,Mumbai,"Vile Parle West, Mumbai - MPCB",14-09-2021 10:00,11,11,10,OZONE,,
India,Maharashtra,Mumbai,"Worli, Mumbai - MPCB",14-09-2021 10:00,28,37,13,PM2.5,PM10,65
India,Maharashtra,Mumbai,"Worli, Mumbai - MPCB",14-09-2021 10:00,65,93,30,PM10,PM10,65
India,Maharashtra,Mumbai,"Worli, Mumbai - MPCB",14-09-2021 10:00,5,12,1,NO2,PM10,65
India,Maharashtra,Mumbai,"Worli, Mumbai - MPCB",14-09-2021 10:00,25,28,21,SO2,PM10,65
India,Maharashtra,Mumbai,"Worli, Mumbai - MPCB",14-09-2021 10:00,61,67,60,CO,PM10,65
India,Maharashtra,Mumbai,"Worli, Mumbai - MPCB",14-09-2021 10:00,4,4,4,OZONE,PM10,65
India,Maharashtra,Nagpur,"Opp GPO Civil Lines, Nagpur - MPCB",14-09-2021 10:00,25,48,7,PM2.5,CO,90
India,Maharashtra,Nagpur,"Opp GPO Civil Lines, Nagpur - MPCB",14-09-2021 10:00,44,86,21,PM10,CO,90
India,Maharashtra,Nagpur,"Opp GPO Civil Lines, Nagpur - MPCB",14-09-2021 10:00,34,35,33,NO2,CO,90
India,Maharashtra,Nagpur,"Opp GPO Civil Lines, Nagpur - MPCB",14-09-2021 10:00,1,2,1,NH3,CO,90
India,Maharashtra,Nagpur,"Opp GPO Civil Lines, Nagpur - MPCB",14-09-2021 10:00,6,38,1,SO2,CO,90
India,Maharashtra,Nagpur,"Opp GPO Civil Lines, Nagpur - MPCB",14-09-2021 10:00,90,112,11,CO,CO,90
India,Maharashtra,Nagpur,"Opp GPO Civil Lines, Nagpur - MPCB",14-09-2021 10:00,51,52,49,OZONE,CO,90
India,Maharashtra,Nashik,"Gangapur Road, Nashik - MPCB",14-09-2021 10:00,21,36,8,PM2.5,NO2,25
India,Maharashtra,Nashik,"Gangapur Road, Nashik - MPCB",14-09-2021 10:00,19,34,12,PM10,NO2,25
India,Maharashtra,Nashik,"Gangapur Road, Nashik - MPCB",14-09-2021 10:00,25,52,11,NO2,NO2,25
India,Maharashtra,Nashik,"Gangapur Road, Nashik - MPCB",14-09-2021 10:00,2,3,1,NH3,NO2,25
India,Maharashtra,Nashik,"Gangapur Road, Nashik - MPCB",14-09-2021 10:00,1,5,1,SO2,NO2,25
India,Maharashtra,Nashik,"Gangapur Road, Nashik - MPCB",14-09-2021 10:00,20,51,14,CO,NO2,25
India,Maharashtra,Nashik,"Gangapur Road, Nashik - MPCB",14-09-2021 10:00,24,35,7,OZONE,NO2,25
India,Maharashtra,Navi Mumbai,"Mahape, Navi Mumbai - MPCB",14-09-2021 10:00,39,55,19,PM2.5,PM10,59
India,Maharashtra,Navi Mumbai,"Mahape, Navi Mumbai - MPCB",14-09-2021 10:00,59,97,15,PM10,PM10,59
India,Maharashtra,Navi Mumbai,"Mahape, Navi Mumbai - MPCB",14-09-2021 10:00,27,60,13,NO2,PM10,59
India,Maharashtra,Navi Mumbai,"Mahape, Navi Mumbai - MPCB",14-09-2021 10:00,3,5,1,NH3,PM10,59
India,Maharashtra,Navi Mumbai,"Mahape, Navi Mumbai - MPCB",14-09-2021 10:00,15,17,12,SO2,PM10,59
India,Maharashtra,Navi Mumbai,"Mahape, Navi Mumbai - MPCB",14-09-2021 10:00,30,60,22,CO,PM10,59
India,Maharashtra,Navi Mumbai,"Mahape, Navi Mumbai - MPCB",14-09-2021 10:00,5,10,3,OZONE,PM10,59
India,Maharashtra,Navi Mumbai,"Nerul, Navi Mumbai - MPCB",14-09-2021 10:00,24,37,14,PM2.5,PM10,50
India,Maharashtra,Navi Mumbai,"Nerul, Navi Mumbai - MPCB",14-09-2021 10:00,50,87,19,PM10,PM10,50
India,Maharashtra,Navi Mumbai,"Nerul, Navi Mumbai - MPCB",14-09-2021 10:00,4,9,3,NO2,PM10,50
India,Maharashtra,Navi Mumbai,"Nerul, Navi Mumbai - MPCB",14-09-2021 10:00,1,2,1,NH3,PM10,50
India,Maharashtra,Navi Mumbai,"Nerul, Navi Mumbai - MPCB",14-09-2021 10:00,14,20,10,SO2,PM10,50
India,Maharashtra,Navi Mumbai,"Nerul, Navi Mumbai - MPCB",14-09-2021 10:00,23,35,22,CO,PM10,50
India,Maharashtra,Navi Mumbai,"Sector-19A Nerul, Navi Mumbai - IITM",14-09-2021 10:00,30,42,10,PM2.5,CO,51
India,Maharashtra,Navi Mumbai,"Sector-19A Nerul, Navi Mumbai - IITM",14-09-2021 10:00,38,68,11,PM10,CO,51
India,Maharashtra,Navi Mumbai,"Sector-19A Nerul, Navi Mumbai - IITM",14-09-2021 10:00,6,7,5,NO2,CO,51
India,Maharashtra,Navi Mumbai,"Sector-19A Nerul, Navi Mumbai - IITM",14-09-2021 10:00,1,1,1,NH3,CO,51
India,Maharashtra,Navi Mumbai,"Sector-19A Nerul, Navi Mumbai - IITM",14-09-2021 10:00,4,5,4,SO2,CO,51
India,Maharashtra,Navi Mumbai,"Sector-19A Nerul, Navi Mumbai - IITM",14-09-2021 10:00,51,71,44,CO,CO,51
India,Maharashtra,Navi Mumbai,"Sector-19A Nerul, Navi Mumbai - IITM",14-09-2021 10:00,6,35,4,OZONE,CO,51
India,Maharashtra,Pune,"Bhosari, Pune - IITM",14-09-2021 10:00,32,73,18,PM2.5,PM10,32
India,Maharashtra,Pune,"Bhosari, Pune - IITM",14-09-2021 10:00,32,76,17,PM10,PM10,32
India,Maharashtra,Pune,"Bhosari, Pune - IITM",14-09-2021 10:00,14,14,13,NO2,PM10,32
India,Maharashtra,Pune,"Bhosari, Pune - IITM",14-09-2021 10:00,8,14,5,OZONE,PM10,32
India,Maharashtra,Pune,"Karve Road, Pune - MPCB",14-09-2021 10:00,32,63,10,PM2.5,CO,44
India,Maharashtra,Pune,"Karve Road, Pune - MPCB",14-09-2021 10:00,30,58,9,PM10,CO,44
India,Maharashtra,Pune,"Karve Road, Pune - MPCB",14-09-2021 10:00,12,24,4,NO2,CO,44
India,Maharashtra,Pune,"Karve Road, Pune - MPCB",14-09-2021 10:00,8,15,2,SO2,CO,44
India,Maharashtra,Pune,"Karve Road, Pune - MPCB",14-09-2021 10:00,44,52,43,CO,CO,44
India,Maharashtra,Pune,"Karve Road, Pune - MPCB",14-09-2021 10:00,23,32,5,OZONE,CO,44
India,Maharashtra,Pune,"MIT-Kothrud, Pune - IITM",14-09-2021 10:00,35,55,17,PM2.5,CO,50
India,Maharashtra,Pune,"MIT-Kothrud, Pune - IITM",14-09-2021 10:00,30,47,14,PM10,CO,50
India,Maharashtra,Pune,"MIT-Kothrud, Pune - IITM",14-09-2021 10:00,7,7,7,NO2,CO,50
India,Maharashtra,Pune,"MIT-Kothrud, Pune - IITM",14-09-2021 10:00,50,52,44,CO,CO,50
India,Maharashtra,Pune,"MIT-Kothrud, Pune - IITM",14-09-2021 10:00,26,30,4,OZONE,CO,50
India,Maharashtra,Pune,"Mhada Colony, Pune - IITM",14-09-2021 10:00,46,95,16,PM2.5,CO,72
India,Maharashtra,Pune,"Mhada Colony, Pune - IITM",14-09-2021 10:00,45,97,13,PM10,CO,72
India,Maharashtra,Pune,"Mhada Colony, Pune - IITM",14-09-2021 10:00,24,38,10,NO2,CO,72
India,Maharashtra,Pune,"Mhada Colony, Pune - IITM",14-09-2021 10:00,72,106,60,CO,CO,72
India,Maharashtra,Pune,"Mhada Colony, Pune - IITM",14-09-2021 10:00,9,11,8,OZONE,CO,72
India,Maharashtra,Pune,"Revenue Colony-Shivajinagar, Pune - IITM",14-09-2021 10:00,41,74,16,PM2.5,NO2,129
India,Maharashtra,Pune,"Revenue Colony-Shivajinagar, Pune - IITM",14-09-2021 10:00,34,65,11,PM10,NO2,129
India,Maharashtra,Pune,"Revenue Colony-Shivajinagar, Pune - IITM",14-09-2021 10:00,129,225,11,NO2,NO2,129
India,Maharashtra,Pune,"Revenue Colony-Shivajinagar, Pune - IITM",14-09-2021 10:00,128,133,2,SO2,NO2,129
India,Maharashtra,Pune,"Revenue Colony-Shivajinagar, Pune - IITM",14-09-2021 10:00,47,110,35,CO,NO2,129
India,Maharashtra,Pune,"Revenue Colony-Shivajinagar, Pune - IITM",14-09-2021 10:00,2,16,1,OZONE,NO2,129
India,Maharashtra,Pune,"Transport Nagar-Nigdi, Pune - IITM",14-09-2021 10:00,34,57,17,PM2.5,CO,68
India,Maharashtra,Pune,"Transport Nagar-Nigdi, Pune - IITM",14-09-2021 10:00,35,57,19,PM10,CO,68
India,Maharashtra,Pune,"Transport Nagar-Nigdi, Pune - IITM",14-09-2021 10:00,NA,NA,NA,NO2,CO,68
India,Maharashtra,Pune,"Transport Nagar-Nigdi, Pune - IITM",14-09-2021 10:00,68,72,53,CO,CO,68
India,Maharashtra,Pune,"Transport Nagar-Nigdi, Pune - IITM",14-09-2021 10:00,18,31,15,OZONE,CO,68
India,Meghalaya,Shillong,"Lumpyngngad, Shillong - Meghalaya PCB",14-09-2021 10:00,3,8,1,PM10,SO2,17
India,Meghalaya,Shillong,"Lumpyngngad, Shillong - Meghalaya PCB",14-09-2021 10:00,2,2,2,NO2,SO2,17
India,Meghalaya,Shillong,"Lumpyngngad, Shillong - Meghalaya PCB",14-09-2021 10:00,17,20,14,SO2,SO2,17
India,Meghalaya,Shillong,"Lumpyngngad, Shillong - Meghalaya PCB",14-09-2021 10:00,NA,NA,NA,OZONE,SO2,17
India,Mizoram,Aizawl,"Sikulpuikawn, Aizawl - Mizoram PCB",14-09-2021 10:00,NA,NA,NA,PM2.5,SO2,23
India,Mizoram,Aizawl,"Sikulpuikawn, Aizawl - Mizoram PCB",14-09-2021 10:00,10,21,1,PM10,SO2,23
India,Mizoram,Aizawl,"Sikulpuikawn, Aizawl - Mizoram PCB",14-09-2021 10:00,NA,NA,NA,NO2,SO2,23
India,Mizoram,Aizawl,"Sikulpuikawn, Aizawl - Mizoram PCB",14-09-2021 10:00,2,4,1,NH3,SO2,23
India,Mizoram,Aizawl,"Sikulpuikawn, Aizawl - Mizoram PCB",14-09-2021 10:00,23,25,21,SO2,SO2,23
India,Mizoram,Aizawl,"Sikulpuikawn, Aizawl - Mizoram PCB",14-09-2021 10:00,8,19,7,CO,SO2,23
India,Mizoram,Aizawl,"Sikulpuikawn, Aizawl - Mizoram PCB",14-09-2021 10:00,2,3,2,OZONE,SO2,23
India,Nagaland,Kohima,"PWD Juction, Kohima - NPCB",14-09-2021 10:00,17,35,2,PM2.5,SO2,36
India,Nagaland,Kohima,"PWD Juction, Kohima - NPCB",14-09-2021 10:00,34,77,7,PM10,SO2,36
India,Nagaland,Kohima,"PWD Juction, Kohima - NPCB",14-09-2021 10:00,3,4,3,NO2,SO2,36
India,Nagaland,Kohima,"PWD Juction, Kohima - NPCB",14-09-2021 10:00,1,1,1,NH3,SO2,36
India,Nagaland,Kohima,"PWD Juction, Kohima - NPCB",14-09-2021 10:00,36,39,35,SO2,SO2,36
India,Nagaland,Kohima,"PWD Juction, Kohima - NPCB",14-09-2021 10:00,9,17,4,CO,SO2,36
India,Nagaland,Kohima,"PWD Juction, Kohima - NPCB",14-09-2021 10:00,9,20,8,OZONE,SO2,36
India,Odisha,Brajrajnagar,"GM Office, Brajrajnagar - OSPCB",14-09-2021 10:00,21,111,1,PM10,CO,43
India,Odisha,Brajrajnagar,"GM Office, Brajrajnagar - OSPCB",14-09-2021 10:00,6,6,6,NO2,CO,43
India,Odisha,Brajrajnagar,"GM Office, Brajrajnagar - OSPCB",14-09-2021 10:00,2,2,2,NH3,CO,43
India,Odisha,Brajrajnagar,"GM Office, Brajrajnagar - OSPCB",14-09-2021 10:00,28,38,21,SO2,CO,43
India,Odisha,Brajrajnagar,"GM Office, Brajrajnagar - OSPCB",14-09-2021 10:00,43,44,43,CO,CO,43
India,Odisha,Brajrajnagar,"GM Office, Brajrajnagar - OSPCB",14-09-2021 10:00,NA,NA,NA,OZONE,CO,43
India,Odisha,Talcher,"Talcher Coalfields,Talcher - OSPCB",14-09-2021 10:00,NA,NA,NA,PM2.5,,
India,Odisha,Talcher,"Talcher Coalfields,Talcher - OSPCB",14-09-2021 10:00,NA,NA,NA,PM10,,
India,Odisha,Talcher,"Talcher Coalfields,Talcher - OSPCB",14-09-2021 10:00,12,15,1,NO2,,
India,Odisha,Talcher,"Talcher Coalfields,Talcher - OSPCB",14-09-2021 10:00,10,13,9,NH3,,
India,Odisha,Talcher,"Talcher Coalfields,Talcher - OSPCB",14-09-2021 10:00,3,11,1,SO2,,
India,Odisha,Talcher,"Talcher Coalfields,Talcher - OSPCB",14-09-2021 10:00,40,76,34,CO,,
India,Odisha,Talcher,"Talcher Coalfields,Talcher - OSPCB",14-09-2021 10:00,20,31,14,OZONE,,
India,Puducherry,Puducherry,"Jawahar Nagar, Puducherry - PPCC",14-09-2021 10:00,15,32,2,PM2.5,PM10,36
India,Puducherry,Puducherry,"Jawahar Nagar, Puducherry - PPCC",14-09-2021 10:00,36,50,15,PM10,PM10,36
India,Puducherry,Puducherry,"Jawahar Nagar, Puducherry - PPCC",14-09-2021 10:00,7,11,3,NO2,PM10,36
India,Puducherry,Puducherry,"Jawahar Nagar, Puducherry - PPCC",14-09-2021 10:00,2,4,1,NH3,PM10,36
India,Puducherry,Puducherry,"Jawahar Nagar, Puducherry - PPCC",14-09-2021 10:00,7,17,2,SO2,PM10,36
India,Puducherry,Puducherry,"Jawahar Nagar, Puducherry - PPCC",14-09-2021 10:00,23,35,19,CO,PM10,36
India,Puducherry,Puducherry,"Jawahar Nagar, Puducherry - PPCC",14-09-2021 10:00,21,57,8,OZONE,PM10,36
India,Punjab,Amritsar,"Golden Temple, Amritsar - PPCB",14-09-2021 10:00,50,99,16,PM2.5,PM10,59
India,Punjab,Amritsar,"Golden Temple, Amritsar - PPCB",14-09-2021 10:00,59,112,19,PM10,PM10,59
India,Punjab,Amritsar,"Golden Temple, Amritsar - PPCB",14-09-2021 10:00,20,24,18,NO2,PM10,59
India,Punjab,Amritsar,"Golden Temple, Amritsar - PPCB",14-09-2021 10:00,2,4,1,NH3,PM10,59
India,Punjab,Amritsar,"Golden Temple, Amritsar - PPCB",14-09-2021 10:00,23,48,1,SO2,PM10,59
India,Punjab,Amritsar,"Golden Temple, Amritsar - PPCB",14-09-2021 10:00,26,40,19,CO,PM10,59
India,Punjab,Amritsar,"Golden Temple, Amritsar - PPCB",14-09-2021 10:00,13,44,6,OZONE,PM10,59
India,Punjab,Bathinda,"Hardev Nagar, Bathinda - PPCB",14-09-2021 10:00,NA,NA,NA,PM2.5,,
India,Punjab,Bathinda,"Hardev Nagar, Bathinda - PPCB",14-09-2021 10:00,NA,NA,NA,PM10,,
India,Punjab,Bathinda,"Hardev Nagar, Bathinda - PPCB",14-09-2021 10:00,20,30,11,NO2,,
India,Punjab,Bathinda,"Hardev Nagar, Bathinda - PPCB",14-09-2021 10:00,6,9,3,SO2,,
India,Punjab,Bathinda,"Hardev Nagar, Bathinda - PPCB",14-09-2021 10:00,47,56,38,CO,,
India,Punjab,Jalandhar,"Civil Line, Jalandhar - PPCB",14-09-2021 10:00,33,63,12,PM2.5,PM10,49
India,Punjab,Jalandhar,"Civil Line, Jalandhar - PPCB",14-09-2021 10:00,49,101,25,PM10,PM10,49
India,Punjab,Jalandhar,"Civil Line, Jalandhar - PPCB",14-09-2021 10:00,10,23,5,NO2,PM10,49
India,Punjab,Jalandhar,"Civil Line, Jalandhar - PPCB",14-09-2021 10:00,5,8,1,NH3,PM10,49
India,Punjab,Jalandhar,"Civil Line, Jalandhar - PPCB",14-09-2021 10:00,12,30,3,SO2,PM10,49
India,Punjab,Jalandhar,"Civil Line, Jalandhar - PPCB",14-09-2021 10:00,21,85,8,CO,PM10,49
India,Punjab,Jalandhar,"Civil Line, Jalandhar - PPCB",14-09-2021 10:00,7,42,4,OZONE,PM10,49
India,Punjab,Khanna,"Kalal Majra, Khanna - PPCB",14-09-2021 10:00,36,44,26,PM2.5,PM10,46
India,Punjab,Khanna,"Kalal Majra, Khanna - PPCB",14-09-2021 10:00,46,61,33,PM10,PM10,46
India,Punjab,Khanna,"Kalal Majra, Khanna - PPCB",14-09-2021 10:00,11,14,9,NO2,PM10,46
India,Punjab,Khanna,"Kalal Majra, Khanna - PPCB",14-09-2021 10:00,5,5,4,NH3,PM10,46
India,Punjab,Khanna,"Kalal Majra, Khanna - PPCB",14-09-2021 10:00,7,12,5,SO2,PM10,46
India,Punjab,Khanna,"Kalal Majra, Khanna - PPCB",14-09-2021 10:00,23,30,21,CO,PM10,46
India,Punjab,Khanna,"Kalal Majra, Khanna - PPCB",14-09-2021 10:00,12,28,9,OZONE,PM10,46
India,Punjab,Ludhiana,"Punjab Agricultural University, Ludhiana - PPCB",14-09-2021 10:00,39,66,18,PM2.5,PM10,61
India,Punjab,Ludhiana,"Punjab Agricultural University, Ludhiana - PPCB",14-09-2021 10:00,61,106,25,PM10,PM10,61
India,Punjab,Ludhiana,"Punjab Agricultural University, Ludhiana - PPCB",14-09-2021 10:00,18,20,14,NO2,PM10,61
India,Punjab,Ludhiana,"Punjab Agricultural University, Ludhiana - PPCB",14-09-2021 10:00,3,4,2,NH3,PM10,61
India,Punjab,Ludhiana,"Punjab Agricultural University, Ludhiana - PPCB",14-09-2021 10:00,11,35,2,SO2,PM10,61
India,Punjab,Ludhiana,"Punjab Agricultural University, Ludhiana - PPCB",14-09-2021 10:00,25,67,13,CO,PM10,61
India,Punjab,Ludhiana,"Punjab Agricultural University, Ludhiana - PPCB",14-09-2021 10:00,9,88,1,OZONE,PM10,61
India,Punjab,Mandi Gobindgarh,"RIMT University, Mandi Gobindgarh - PPCB",14-09-2021 10:00,42,175,28,PM2.5,PM10,44
India,Punjab,Mandi Gobindgarh,"RIMT University, Mandi Gobindgarh - PPCB",14-09-2021 10:00,44,135,32,PM10,PM10,44
India,Punjab,Mandi Gobindgarh,"RIMT University, Mandi Gobindgarh - PPCB",14-09-2021 10:00,20,20,20,NO2,PM10,44
India,Punjab,Mandi Gobindgarh,"RIMT University, Mandi Gobindgarh - PPCB",14-09-2021 10:00,3,3,2,NH3,PM10,44
India,Punjab,Mandi Gobindgarh,"RIMT University, Mandi Gobindgarh - PPCB",14-09-2021 10:00,7,22,3,SO2,PM10,44
India,Punjab,Mandi Gobindgarh,"RIMT University, Mandi Gobindgarh - PPCB",14-09-2021 10:00,20,31,6,CO,PM10,44
India,Punjab,Mandi Gobindgarh,"RIMT University, Mandi Gobindgarh - PPCB",14-09-2021 10:00,18,28,4,OZONE,PM10,44
India,Punjab,Patiala,"Model Town, Patiala - PPCB",14-09-2021 10:00,29,58,10,PM2.5,PM10,34
India,Punjab,Patiala,"Model Town, Patiala - PPCB",14-09-2021 10:00,34,59,14,PM10,PM10,34
India,Punjab,Patiala,"Model Town, Patiala - PPCB",14-09-2021 10:00,27,37,12,NO2,PM10,34
India,Punjab,Patiala,"Model Town, Patiala - PPCB",14-09-2021 10:00,11,12,8,NH3,PM10,34
India,Punjab,Patiala,"Model Town, Patiala - PPCB",14-09-2021 10:00,4,4,3,SO2,PM10,34
India,Punjab,Patiala,"Model Town, Patiala - PPCB",14-09-2021 10:00,21,34,15,CO,PM10,34
India,Punjab,Patiala,"Model Town, Patiala - PPCB",14-09-2021 10:00,27,46,25,OZONE,PM10,34
India,Punjab,Rupnagar,"Ratanpura, Rupnagar - Ambuja Cements",14-09-2021 10:00,75,142,31,PM10,PM10,75
India,Punjab,Rupnagar,"Ratanpura, Rupnagar - Ambuja Cements",14-09-2021 10:00,6,7,4,NO2,PM10,75
India,Punjab,Rupnagar,"Ratanpura, Rupnagar - Ambuja Cements",14-09-2021 10:00,13,21,3,SO2,PM10,75
India,Punjab,Rupnagar,"Ratanpura, Rupnagar - Ambuja Cements",14-09-2021 10:00,28,43,21,CO,PM10,75
India,Rajasthan,Ajmer,"Civil Lines,  Ajmer - RSPCB",14-09-2021 10:00,41,82,6,PM2.5,PM10,46
India,Rajasthan,Ajmer,"Civil Lines,  Ajmer - RSPCB",14-09-2021 10:00,46,62,24,PM10,PM10,46
India,Rajasthan,Ajmer,"Civil Lines,  Ajmer - RSPCB",14-09-2021 10:00,13,27,5,NO2,PM10,46
India,Rajasthan,Ajmer,"Civil Lines,  Ajmer - RSPCB",14-09-2021 10:00,7,15,5,NH3,PM10,46
India,Rajasthan,Ajmer,"Civil Lines,  Ajmer - RSPCB",14-09-2021 10:00,19,24,15,SO2,PM10,46
India,Rajasthan,Ajmer,"Civil Lines,  Ajmer - RSPCB",14-09-2021 10:00,25,57,5,CO,PM10,46
India,Rajasthan,Ajmer,"Civil Lines,  Ajmer - RSPCB",14-09-2021 10:00,10,19,3,OZONE,PM10,46
India,Rajasthan,Alwar,"Moti Doongri, Alwar - RSPCB",14-09-2021 10:00,45,159,31,PM2.5,PM10,55
India,Rajasthan,Alwar,"Moti Doongri, Alwar - RSPCB",14-09-2021 10:00,55,120,44,PM10,PM10,55
India,Rajasthan,Alwar,"Moti Doongri, Alwar - RSPCB",14-09-2021 10:00,35,37,33,NO2,PM10,55
India,Rajasthan,Alwar,"Moti Doongri, Alwar - RSPCB",14-09-2021 10:00,4,4,2,NH3,PM10,55
India,Rajasthan,Alwar,"Moti Doongri, Alwar - RSPCB",14-09-2021 10:00,13,18,4,SO2,PM10,55
